x1,x2,cluster
3.4115627708591223,1.1596362974706589,1
3.5066352127611102,0.7387810441941597,1
3.9361602886035065,1.4620293406882425,1
3.902066572515992,1.277787507048313,1
2.610363960633363,0.8802760188273794,1
4.3727186103159665,1.0291409195709396,1
3.083491363119661,1.1963264443568253,1
2.1159935015877323,0.7930365000883433,1
2.156534044871015,0.4035886068351918,1
2.144911011682092,1.1358239904983922,1
1.8493552407584715,1.022326436980281,1
4.159081601434126,0.6172073250362708,1
2.764944992381324,1.4314895057112693,1
3.9056115317583586,1.1657531498432012,1
2.540716724478098,0.9839251586297414,1
4.277830681418135,1.180136796728559,1
3.3105816690186938,1.031244609451246,1
2.155206613462027,0.8069656235345628,1
3.713636588104567,0.4581320816161256,1
3.5401018635547064,0.864461352047468,1
1.6051999144777123,1.109805302134234,1
1.7516433715618278,0.6885353609048434,1
3.124051226487953,0.6782175665304078,1
2.3719878528947334,1.4278960719163036,1
2.534460192788522,1.215620812788234,1
3.683446503425531,1.228345375360799,1
3.267013396283058,0.32056675862367434,1
3.9415913915350482,0.8257743797704139,1
3.2645514018838435,1.3836868984255504,1
4.304711382466017,1.107259950849141,1
2.684993757562959,0.3534494332134992,1
3.126351840441264,1.2806892975237558,1
2.9429435569199853,1.028250762556938,1
3.118765410908555,1.332854585759118,1
2.0235897790944337,0.447716138160535,1
3.6220293145541915,1.2864376300924134,1
2.4286587861147773,0.8649928452669559,1
2.0951729618655994,1.1401049110506878,1
5.292394521306933,0.36873298030350454,1
2.0729170855338177,1.1676385057503424,1
0.9462320825757167,0.24522252838203717,1
2.7391190758863186,1.100722839009583,1
6.005065336398827,2.7278417135873836,2
6.0569641091736495,2.9497043325204046,2
6.770127666721521,3.214114215383589,2
5.640346781001489,2.6938528220486404,2
5.633254027407438,2.9900233862795895,2
6.174431565363438,3.2902648803675434,2
7.246947941745138,2.9687742421277563,2
5.581629063930656,3.3351037462060464,2
5.362720504336735,3.1468119220583373,2
4.70775773362377,2.787108694840931,2
7.428920981004157,3.4667948964889295,2
6.641072482533531,3.0599873792651504,2
6.374736515665913,2.5625305919319183,2
7.287803244048407,2.7517988465447667,2
6.2029523094848535,2.6785617898769707,2
5.387360412681998,2.2673734575482882,2
5.667310300677457,2.9647786730521912,2
6.597021551786485,3.070823760206949,2
7.756605593713768,3.1560446461824103,2
6.632627452617938,3.147991826330151,2
5.7663495877683415,3.1427170744346853,2
5.994231542030925,2.7570785849923065,2
6.378704072854217,2.650223208757134,2
5.740362333785032,3.103913060350143,2
4.616524417150913,2.7932071508556473,2
5.3353399873264955,3.039286944297795,2
5.3729391247936915,2.816847755729278,2
5.036111615427723,2.924860873447376,2
5.529086767660337,3.336815764978288,2
6.0508694248574475,2.8070259443516634,2
5.132008998429942,2.198121948150304,2
5.732849448865801,2.8773813216769755,2
6.781107319547244,3.05676866020901,2
6.448344486992528,3.3529922496221007,2
6.399414819366499,2.8975694844683377,2
5.860679247147698,2.995771287055466,2
6.447651830577588,3.1656094546343536,2
5.367081109651559,3.1950255161881342,2
5.8873556526849535,3.346155661401808,2
3.9616246541869216,2.7202504633005398,1
6.284381932579608,3.1736064316433823,2
4.205847888245449,2.8164736834371635,2
5.326155813846448,3.0331404722726076,2
7.171352036284695,3.4122727007565823,2
7.494927502838001,2.8401875400218235,2
7.398072414628061,3.4848703059391672,2
5.024329841014982,2.9868317853348563,2
5.317124783074046,2.817413560279757,2
5.876552365538852,3.216611091154561,2
6.037628331680621,2.6830351150892136,2
5.912802727354569,2.8563193765165886,2
6.694513582424757,2.890560826096426,2
6.0101797788609845,2.724013381935843,2
6.927219684374198,3.1996002557910534,2
6.335595219108058,3.30864291189389,2
6.2425707075521615,2.791792687595131,2
5.578122938363613,3.247660162539342,2
6.407738625745769,2.6755495094705086,2
6.800295256441381,3.1757957799611196,2
7.216840328780716,2.728965745190048,2
6.511007399653392,2.7273190659262743,2
4.606305339926791,3.329458003252386,2
7.655032263472198,2.870956284238776,2
5.502957590616259,2.6292463440042564,2
6.630606985789793,3.015023010300451,2
3.4592800643452866,2.684784447523264,1
8.203398153359817,2.4169349520394388,2
4.9567942756934205,2.8977629690435815,2
5.370526670765466,2.4495481341998326,2
5.697978664307992,2.949771319733885,2
6.2737627099547835,2.242560360890311,2
5.05274526001882,2.756921629697973,2
6.8857558373289995,2.8884526925730594,2
4.187744196259964,2.8928346339770745,2
5.975103279293128,3.0259190998465844,2
6.094571294802686,2.618679749914378,2
5.723956974354073,3.0445421937904706,2
4.372497673493347,3.054882171401887,2
6.29206262170893,2.775738556384176,2
5.145330350868728,4.132256915057223,2
6.587056504854597,3.375083452766874,2
5.7876909544557,3.2925512732268567,2
6.727980978712887,3.004398300225435,2
6.640789386230871,2.4106883885905326,2
6.232288777398539,2.7285090223319393,2
6.217727237731909,2.8099463321770597,2
5.781163010356058,3.079877867015621,2
6.624472531850962,2.744537425706766,2
5.195908230361076,3.0697293653517796,2
5.871771805724644,3.2551773046247563,2
5.895620994170579,2.898439774276882,2
5.617543198026376,2.597507103274049,2
5.631761031004175,3.0475874723810077,2
5.502586590242818,3.118690754276496,2
6.482126282928347,2.550851397135404,2
7.30278708280303,3.3801597885210763,2
6.991984340611751,2.98706728722547,2
4.825534095511381,2.7796166391805075,2
6.117680550153719,2.8547565521647953,2
0.940489440353196,5.715568023943128,0
